Year,City,Percent Population 25 years and over - Less than 9th grade,Percent Population 25 years and over - 9th to12th (No Diploma),Percent Population 25 years and over - High School Graduate (and equivalent),"Percent Population 25 years and over - Some college, no degree",Percent Population 25 years and over - Associate's degree,Percent Population 25 years and over - Bachelor's degree,Percent Population 25 years and over - Graduate or Prefessional Degree,Total population,Percent Under 5 years,Percent 5 to 9 years,Percent 10 to 14 years,Percent 15 to 19 years,Percent 20 to 24 years,Percent 25 to 34 years,Percent 35 to 44 years,Percent 45 to 54 years,Percent 55 to 59 years,Percent 60 to 64 years,Percent 65 to 74 years,Percent 75 to 84 years,Percent 85 years and over,Violent Crimes Sum,Unemployment Rate,Income,House price mean,% All Families,Crime_Rate_per_100k,Percent Home Occupied,Percent Renter Occupied
2013,Corona,6.1,9.5,24.9,24.2,8.8,17.7,8.7,159507.0,6.8,7.9,7.0,6.8,7.8,15.8,13.7,15.0,5.9,4.0,5.7,2.2,1.4,162.0,8.4,48285.0,330772.0,11.1,101.56294081137506,64.27461944703325,35.72538055296676
2013,Costa Mesa,6.5,5.0,18.5,22.6,8.6,28.9,9.9,112184.0,5.9,6.1,5.2,5.8,8.3,21.6,14.1,14.9,5.6,4.0,4.7,2.6,1.3,252.0,6.7,40177.0,561042.6,8.5,224.6309634172431,39.666973641635764,60.333026358364236
2013,Daly City,7.9,7.6,22.0,19.8,8.8,28.3,5.6,104747.0,5.0,4.1,5.1,6.5,8.3,16.3,15.4,12.1,7.2,4.8,7.7,5.5,2.0,223.0,5.6,32096.0,535778.1,5.9,212.89392536301756,56.99464107676969,43.00535892323031
2013,Downey,11.9,12.6,22.8,22.2,10.6,14.2,5.8,113240.0,8.0,4.5,5.9,7.7,12.1,14.7,13.8,11.7,6.1,3.5,7.1,3.4,1.5,326.0,6.8,31998.0,390647.5,9.5,287.88413987990106,52.95955997249828,47.04044002750172
2013,El Cajon,8.9,10.1,33.2,24.9,6.6,10.6,5.8,102207.0,7.5,9.0,5.6,7.8,8.0,16.2,10.8,13.5,7.1,3.9,4.9,3.9,2.0,386.0,12.1,32581.0,356823.1,26.1,377.66493488704293,37.623154599306346,62.37684540069366
2013,Elk Grove,5.3,5.0,20.8,21.2,12.4,24.8,10.5,161029.0,6.4,8.1,9.9,9.5,5.8,10.9,15.6,14.1,5.6,4.6,6.0,2.6,0.8,469.0,13.1,48838.0,272007.9,8.7,291.2518863061933,71.10446783242557,28.895532167574427
2013,El Monte,24.8,14.4,30.9,13.0,5.2,9.6,2.2,115685.0,6.3,7.2,6.0,7.3,6.5,15.7,14.1,12.5,5.6,4.8,7.8,4.6,1.6,340.0,11.1,31419.0,336136.7,25.4,293.9015429831006,36.646615105509404,63.353384894490596
2013,Escondido,17.8,12.2,20.4,18.8,10.4,14.1,6.3,148728.0,8.2,6.7,6.1,7.3,8.6,16.2,14.2,12.8,5.8,4.0,5.2,3.1,1.8,596.0,9.5,44668.0,358402.7,16.7,400.7315367651014,47.933643771827704,52.066356228172296
2013,Fairfield,7.0,6.7,27.3,27.3,8.5,16.2,7.0,109302.0,6.7,7.6,7.3,7.0,9.3,15.9,12.3,13.4,5.6,4.3,6.1,3.2,1.3,498.0,13.4,34112.0,253802.8,11.0,455.618378437723,51.10518292682927,48.894817073170735
2013,Fontana,15.2,11.6,25.2,23.4,7.0,12.4,5.2,203008.0,7.3,9.4,9.3,8.1,8.4,16.0,13.8,12.3,4.6,4.1,4.2,1.6,0.9,725.0,12.2,46968.0,243635.8,13.0,357.12878310214376,65.48075285300631,34.5192471469937
2013,Fremont,3.5,3.3,17.3,16.5,6.0,28.7,24.8,224904.0,6.5,7.8,5.7,5.5,5.7,15.2,16.5,15.1,6.7,4.6,6.2,3.0,1.5,273.0,6.5,74204.0,616055.7,4.7,121.38512431970975,61.318796830359545,38.68120316964045
2013,Fresno,12.5,11.6,21.9,25.4,8.0,13.5,7.1,509965.0,8.9,8.7,7.7,7.7,8.4,16.1,12.0,11.1,5.0,4.5,5.6,2.5,1.6,2552.0,13.5,161474.0,155153.5,26.5,500.4264998578334,45.91141607936882,54.08858392063118
2013,Fullerton,8.2,4.9,18.5,24.6,6.8,24.6,12.4,138979.0,6.1,5.9,5.4,8.8,8.6,17.9,12.2,12.6,5.5,4.6,6.3,4.0,2.2,372.0,8.5,44304.0,475307.5,12.2,267.6663380798538,51.658992416034664,48.34100758396533
2013,Garden Grove,15.5,13.1,24.7,21.2,6.8,14.8,4.0,175115.0,6.1,7.6,6.5,7.1,8.0,13.3,14.1,13.7,6.0,5.6,6.7,3.8,1.5,455.0,9.1,46034.0,394771.2,14.2,259.82925506095995,56.254073076421776,43.745926923578224
2013,Glendale,11.1,5.2,17.7,19.4,8.3,25.2,13.1,196000.0,6.1,4.7,4.4,5.1,6.2,16.6,14.2,12.2,7.2,7.0,7.9,5.4,2.9,181.0,8.8,70660.0,505553.2,13.6,92.3469387755102,34.14803283328616,65.85196716671385
2013,Hawthorne,15.5,13.3,24.8,18.9,7.8,15.7,3.9,86204.0,7.1,6.5,8.1,6.9,9.2,20.0,13.5,12.5,5.3,3.1,5.2,2.0,0.5,580.0,12.4,29038.0,381638.7,16.0,672.8226068395898,27.178180315448724,72.82181968455129
2013,Hayward,12.7,9.1,22.9,23.7,6.9,17.5,7.2,151582.0,6.5,6.5,5.5,6.2,7.7,16.6,14.6,13.3,6.7,4.7,6.2,3.9,1.6,589.0,10.5,46879.0,346671.4,10.7,388.56856354976185,50.33383817914204,49.66616182085795
2013,Hemet,7.0,14.3,29.2,31.1,7.2,6.7,4.4,81734.0,6.0,8.4,6.2,6.2,6.7,12.8,10.7,12.0,4.8,4.7,11.4,7.1,3.1,447.0,21.0,30364.0,148490.6,22.9,546.8960285805173,58.05559214859702,41.94440785140298
2013,Hesperia,8.6,14.7,32.8,26.1,9.6,4.2,4.0,92159.0,8.0,8.3,9.0,9.5,6.9,15.2,13.2,12.8,5.5,3.5,5.3,1.9,0.8,371.0,14.4,25290.0,142339.6,21.6,402.56513200013023,58.90075128509292,41.09924871490708
2013,Huntington Beach,3.6,4.4,14.8,23.5,11.6,27.9,14.2,197577.0,4.6,5.2,6.4,6.4,6.6,13.3,15.0,15.5,6.2,5.5,9.0,4.1,2.2,362.0,6.0,74461.0,595404.1,6.6,183.21970674724284,56.506090436604396,43.493909563395604
2013,Indio,13.0,14.3,26.4,21.2,5.6,12.4,7.1,83546.0,7.9,9.3,8.1,7.0,5.5,16.4,12.9,9.0,5.6,5.1,7.6,4.3,1.2,468.0,12.9,26368.0,206143.6,15.5,560.170445024298,61.6504854368932,38.349514563106794
2013,Inglewood,16.4,11.9,22.5,24.9,7.0,11.4,6.0,111544.0,8.0,7.7,6.1,6.3,7.5,17.1,12.7,11.8,6.3,5.9,6.8,3.2,0.6,739.0,17.6,36681.0,261539.7,17.7,662.5188266513662,35.735121725143806,64.2648782748562
2013,Irvine,2.3,2.4,9.8,16.6,7.6,34.5,26.8,236724.0,5.1,6.3,6.2,8.0,9.6,15.2,14.4,14.9,6.0,4.5,5.3,3.3,0.9,113.0,7.0,84808.0,656704.5,7.1,47.73491492201889,49.91863975096689,50.08136024903311
2013,Jurupa Valley,15.0,13.9,31.8,21.1,6.7,8.6,2.9,98036.0,6.4,8.4,8.2,9.1,8.7,13.7,12.8,12.6,6.4,4.9,5.5,2.4,1.1,267.0,14.7,24998.0,235499.5,11.3,272.3489330450039,61.5169213537083,38.4830786462917
2013,Lake Forest,5.4,3.1,18.7,23.5,6.9,29.0,13.4,79300.0,4.9,6.0,8.6,6.0,5.6,12.1,15.9,15.6,6.7,5.9,7.7,3.0,1.9,105.0,4.5,26534.0,500476.7,5.1,132.40857503152586,68.2859727142534,31.71402728574659
2013,Lakewood,6.8,6.7,21.5,28.6,8.9,21.6,6.0,81136.0,7.4,6.1,7.4,7.4,6.5,12.0,14.4,15.7,6.4,6.2,5.5,3.9,1.3,225.0,5.9,25341.0,393643.1,4.9,277.3121672253993,67.60585612248924,32.39414387751076
2013,Lancaster,8.6,11.3,29.3,26.9,7.0,11.3,5.7,159521.0,7.7,8.2,7.9,8.5,7.1,13.7,13.4,12.9,6.6,4.6,6.1,2.2,1.2,832.0,9.2,50583.0,154615.5,18.0,521.5614245146407,55.05209260028072,44.94790739971927
2013,Livermore,5.3,4.6,18.5,22.4,7.7,28.7,12.7,85169.0,8.2,6.3,8.0,6.9,4.2,12.2,13.9,17.1,6.4,5.8,5.9,3.3,1.5,270.0,4.8,29509.0,513963.8,5.2,317.0167549225657,69.49066386526145,30.50933613473855
2013,Long Beach,11.8,8.2,18.6,25.0,8.2,17.3,10.9,469384.0,7.0,6.6,6.4,7.2,8.2,15.8,14.4,13.0,6.2,4.8,6.2,2.6,1.5,2346.0,11.5,165125.0,372944.5,16.7,499.8039984319875,40.55109765329296,59.448902346707044
2013,Los Angeles,15.4,10.0,19.4,17.9,6.0,20.9,10.5,3884340.0,6.4,6.1,5.8,6.7,8.3,17.1,14.9,13.2,5.7,4.8,6.1,3.3,1.6,16524.0,10.7,1320167.0,429566.0,18.5,425.40045413120373,35.875385462596775,64.12461453740322
2013,Lynwood,27.6,23.5,21.9,16.4,4.1,4.3,2.3,71387.0,10.5,9.8,7.7,9.7,8.2,16.7,14.9,10.0,4.6,2.5,3.4,1.8,0.2,436.0,9.1,15031.0,245509.0,27.0,610.7554596775323,41.840196926352206,58.1598030736478
2013,Manteca,7.4,7.6,30.1,28.5,9.7,11.7,4.9,71949.0,8.5,7.6,6.8,8.2,7.7,14.7,11.6,13.3,7.2,4.6,5.9,2.5,1.3,212.0,12.6,21845.0,229890.0,10.1,294.65315709738843,59.58342870222019,40.41657129777981
2013,Menifee,6.4,6.7,31.1,30.0,9.5,11.1,5.4,83459.0,6.5,5.2,7.0,6.6,6.1,15.1,10.6,10.8,4.9,5.8,11.8,6.7,2.8,99.0,12.8,27774.0,213131.6,7.2,118.62111935201716,71.06286454957875,28.93713545042126
2013,Merced,16.0,11.5,22.3,24.6,8.8,9.9,6.9,81089.0,8.7,8.5,10.3,7.7,8.9,14.5,12.0,11.5,5.3,3.1,5.5,2.6,1.4,556.0,22.2,24848.0,145145.8,28.2,685.6663665848636,38.07147456535737,61.92852543464262
2013,Milpitas,8.8,6.3,14.5,17.5,9.0,27.3,16.7,69796.0,5.1,5.4,5.9,6.9,6.5,16.9,14.7,15.8,6.4,4.9,7.6,2.7,1.2,93.0,10.8,20668.0,585066.8,8.4,133.24545819244656,63.52815947358235,36.47184052641765
2013,Mission Viejo,1.7,2.5,16.5,21.3,10.7,30.6,16.6,96350.0,3.9,5.1,6.9,7.6,5.9,7.6,11.3,19.5,7.9,6.3,10.1,4.9,2.8,62.0,6.7,34809.0,525814.9,2.5,64.34872859366891,82.26033497084087,17.739665029159127
2013,Modesto,7.3,9.0,28.0,27.9,9.0,12.4,6.4,204925.0,7.5,6.2,6.9,7.4,8.9,14.8,10.8,13.1,6.8,4.9,7.6,3.6,1.7,1704.0,14.7,69496.0,155647.1,17.2,831.5237281932415,52.955565787959024,47.04443421204098
2013,Moreno Valley,13.1,12.3,27.7,27.0,7.0,8.8,4.1,201187.0,7.2,9.1,7.8,8.7,8.8,15.9,13.4,11.6,5.2,5.1,4.9,1.7,0.8,638.0,13.9,50253.0,188209.8,16.7,317.1179052324454,59.538734005929996,40.461265994070004
2013,Napa,10.8,6.1,21.3,25.2,9.9,17.9,8.7,79059.0,7.0,6.2,7.0,6.7,6.7,14.8,13.2,13.0,6.7,5.6,7.6,3.7,1.9,255.0,7.8,27476.0,439117.6,5.7,322.5439228930293,53.53763284320861,46.46236715679139
2013,Norwalk,16.5,12.0,28.1,20.7,9.0,9.7,4.0,106588.0,8.2,6.2,7.4,8.2,9.2,12.8,14.3,13.7,4.4,4.3,7.2,2.3,1.8,407.0,7.7,27085.0,296805.8,9.4,381.844110031148,61.49898467786598,38.50101532213402
2013,Oakland,11.3,7.8,16.5,19.8,6.0,20.5,18.0,406228.0,6.0,5.6,5.7,5.3,7.1,18.4,15.3,12.8,5.8,6.2,6.4,3.4,1.9,7984.0,12.5,154214.0,363467.1,14.1,1965.398741593391,40.241482615067376,59.75851738493263
2013,Oceanside,8.5,8.1,22.3,21.7,14.7,16.1,8.6,172795.0,6.3,5.6,6.4,5.8,7.4,14.9,15.9,13.4,5.8,5.6,7.3,3.2,2.5,634.0,9.0,63130.0,342655.9,12.6,366.9087647212014,52.075083161729765,47.924916838270235
2013,Ontario,16.4,13.0,26.6,21.9,7.8,10.9,3.5,167496.0,8.2,7.9,9.2,7.9,8.5,14.9,15.0,11.3,5.1,3.8,5.3,2.1,0.8,453.0,11.1,47233.0,248980.8,17.1,270.45421980226394,53.95803781254631,46.04196218745369
2013,Orange,10.2,9.4,21.1,23.5,6.6,19.1,10.1,139983.0,6.4,5.8,6.1,7.5,7.3,16.0,15.1,15.0,5.1,4.2,6.4,3.5,1.6,147.0,5.9,41979.0,495290.3,9.6,105.01275154840229,55.487267443245436,44.51273255675457
2013,Oxnard,22.7,11.4,23.5,20.0,7.6,10.9,4.0,203014.0,8.5,7.2,7.1,7.5,9.6,16.1,13.5,11.8,5.9,3.9,5.2,2.8,1.0,651.0,8.5,50820.0,335773.8,14.9,320.6675401696435,52.96733569460842,47.03266430539158
2013,Palmdale,12.0,12.1,23.9,29.0,5.6,11.7,5.8,157146.0,8.7,7.6,9.3,9.4,6.7,11.0,12.8,16.1,5.9,4.1,5.4,2.3,0.9,759.0,13.0,44467.0,170169.7,17.1,482.9903401931962,65.45977916207525,34.54022083792475
2013,Pasadena,8.8,4.4,12.0,16.5,8.9,27.7,21.6,139727.0,4.3,5.1,5.8,5.7,7.6,19.1,14.0,11.5,6.7,5.1,7.8,4.7,2.6,434.0,9.2,54352.0,560618.6,9.6,310.6056810781023,44.18052693553135,55.81947306446865
2013,Perris,19.3,16.6,24.1,19.8,8.0,8.7,3.5,72334.0,5.7,8.4,10.3,9.9,9.3,14.3,11.8,15.2,4.2,3.5,3.9,2.3,1.1,241.0,18.4,16881.0,176727.5,13.9,333.1766527497442,61.838753628339546,38.16124637166045
2013,Pittsburg,11.1,9.1,28.0,25.8,8.9,12.8,4.3,66703.0,6.5,7.5,7.0,4.8,8.8,15.8,14.6,11.8,6.9,3.8,6.9,4.0,1.6,185.0,12.5,21368.0,207992.8,10.1,277.34884487954065,48.65687008611007,51.34312991388993
2013,Pomona,19.5,12.1,23.7,20.4,6.4,13.4,4.5,151349.0,7.6,7.0,6.9,8.1,10.1,15.0,13.5,12.6,5.9,4.6,4.5,2.8,1.5,809.0,11.3,39470.0,247418.3,16.2,534.5261613885788,51.96858373448189,48.03141626551812
2013,Rancho Cordova,4.3,6.5,25.2,27.8,10.4,17.9,7.9,67919.0,7.9,5.4,7.5,4.9,7.8,14.7,13.3,14.4,6.0,5.1,6.6,5.0,1.4,352.0,13.6,24032.0,225845.5,11.9,518.2644031861482,52.76714380825565,47.23285619174435
2013,Rancho Cucamonga,2.9,4.4,18.3,27.2,11.3,22.3,13.5,171359.0,5.8,5.9,8.1,7.8,8.2,13.8,15.9,14.0,5.3,4.9,6.9,2.5,0.9,331.0,11.6,54674.0,351669.5,6.4,193.16172479998133,60.81318359732231,39.186816402677685
2013,Redding,3.4,6.9,25.2,32.0,11.8,12.8,8.0,91124.0,5.4,7.4,5.9,7.6,8.3,12.6,9.9,12.7,6.3,6.1,9.5,5.8,2.5,585.0,9.0,35087.0,195805.8,11.2,641.9823537158159,51.845412830963035,48.154587169036965
2013,Redlands,3.8,5.1,14.1,27.0,8.7,23.2,18.1,70000.0,9.1,6.6,7.8,7.5,7.9,13.3,11.2,9.9,7.2,6.1,7.4,3.8,2.1,215.0,6.8,23956.0,268701.4,9.5,307.1428571428571,57.676573718483894,42.32342628151611
2013,Redwood City,8.0,4.5,18.8,18.5,5.8,25.1,19.3,80875.0,7.5,7.2,4.8,4.7,4.8,16.8,17.1,15.2,5.2,5.3,6.5,3.4,1.5,190.0,4.6,28091.0,807449.9,6.0,234.9304482225657,51.091096792567015,48.908903207432985
2013,Rialto,15.5,15.2,27.6,24.5,5.3,8.1,3.8,101889.0,8.6,8.9,9.2,9.9,8.6,12.4,13.5,13.2,5.2,3.7,3.6,2.5,0.7,434.0,10.5,25482.0,194165.4,16.0,425.95373396539367,60.94890510948905,39.05109489051095
2013,Richmond,15.4,10.5,20.1,21.4,6.9,17.6,8.1,107580.0,7.4,6.1,5.2,6.3,7.5,16.6,14.9,12.4,6.5,4.9,7.8,2.8,1.5,1112.0,10.9,36004.0,235105.0,13.8,1033.6493772076594,50.25830463281857,49.74169536718143
2013,Riverside,11.1,10.3,24.1,23.4,7.4,14.1,9.6,316613.0,7.4,7.1,7.3,8.6,11.9,13.2,13.2,13.2,4.7,4.1,4.6,3.5,1.1,1330.0,12.8,89596.0,249957.0,15.3,420.0711910123715,53.48006607437832,46.51993392562168
2013,Roseville,2.2,3.1,20.5,25.5,12.7,23.8,12.3,127039.0,7.6,5.8,6.9,7.0,6.5,13.9,13.2,13.4,6.8,4.6,7.3,4.5,2.3,261.0,7.2,45988.0,319062.6,5.2,205.44872047166618,61.15943289553797,38.84056710446203
2013,Sacramento,8.6,7.6,22.5,23.7,8.2,18.6,10.8,479671.0,7.1,7.3,6.0,6.2,8.1,16.7,13.1,12.4,6.8,4.9,6.2,3.3,1.9,3137.0,12.5,175350.0,186027.7,19.7,653.9899222592152,46.02680353578557,53.973196464214425
2013,Salinas,24.3,8.4,27.3,18.7,8.9,7.7,4.6,155649.0,10.1,8.3,7.9,8.3,9.2,15.8,13.6,11.9,4.9,3.3,3.2,2.5,1.0,1001.0,9.5,40369.0,278500.2,16.5,643.1136724296333,43.005771755555,56.994228244445
2013,San Bernardino,14.8,18.7,26.7,23.0,5.4,8.1,3.3,213700.0,8.3,8.4,7.3,7.8,10.0,15.4,10.6,12.5,6.1,4.7,5.2,2.6,1.1,1949.0,16.6,56274.0,141019.1,29.8,912.0262049602246,46.65387212567082,53.34612787432918
2013,San Diego,6.3,6.1,16.8,21.4,7.3,24.7,17.2,1355885.0,6.7,6.1,5.6,6.4,9.2,18.3,13.3,12.7,5.3,4.8,6.6,3.5,1.5,5303.0,8.9,480730.0,438203.5,11.0,391.10986551219315,46.52653256505731,53.47346743494269
2013,San Francisco,8.0,5.2,12.6,15.7,5.4,31.4,21.7,837442.0,4.5,3.5,3.3,3.7,6.3,22.3,16.2,13.6,6.2,6.0,7.4,4.4,2.4,7064.0,7.3,354651.0,799166.0,7.8,843.521103551052,35.86934761215956,64.13065238784044
2013,San Jose,9.8,7.8,17.7,19.1,7.6,22.9,15.1,998514.0,6.7,7.3,6.2,6.2,6.7,15.2,15.6,13.9,6.4,4.7,6.2,3.4,1.5,3215.0,9.4,314210.0,570320.6,9.1,321.9784599915474,55.960981509181764,44.03901849081824
2013,San Leandro,8.9,6.0,25.9,21.2,7.6,20.1,10.3,87967.0,4.2,5.8,7.2,4.7,7.1,10.5,15.7,16.7,7.0,7.7,7.5,3.7,2.4,394.0,8.3,32580.0,373528.3,10.4,447.89523343981267,54.10067526089626,45.89932473910375
2013,San Marcos,14.4,7.2,20.9,16.6,14.5,19.9,6.5,89375.0,4.7,8.4,6.4,6.4,5.6,15.2,16.9,13.6,7.1,3.5,7.0,3.0,2.2,214.0,4.6,29636.0,411506.5,8.0,239.4405594405594,58.64151707382913,41.35848292617087
2013,San Mateo,7.7,3.2,16.4,18.9,8.4,28.0,17.3,101132.0,5.9,5.3,4.7,5.0,4.0,15.7,16.6,13.7,6.5,6.0,7.7,5.2,3.7,239.0,6.6,38499.0,773857.1,4.4,236.32480322746508,54.829995584300896,45.17000441569911
2013,San Ramon,1.1,1.9,8.7,14.5,7.6,41.3,25.0,74514.0,5.0,8.7,9.4,7.4,3.5,7.9,18.5,17.7,7.1,6.0,5.4,2.1,1.5,27.0,5.4,25017.0,713115.9,3.2,36.23480151380949,71.20358156453611,28.796418435463885
2013,Santa Ana,28.0,17.3,21.0,16.9,4.4,9.1,3.3,334241.0,8.5,7.7,7.9,7.3,10.1,16.1,14.7,12.1,4.6,3.4,4.4,2.3,1.0,1121.0,9.4,76284.0,326629.2,20.8,335.3867419018014,42.01929631377484,57.980703686225155
2013,Santa Barbara,10.6,7.1,12.2,19.0,5.7,26.3,19.1,90431.0,7.0,3.7,3.9,6.0,12.8,16.2,12.7,11.8,5.0,5.4,7.1,4.5,3.9,362.0,8.3,34423.0,812590.7,7.1,400.3052050734815,37.01885367341603,62.98114632658397
2013,Santa Clara,3.5,3.1,16.1,14.5,6.7,30.0,26.2,120250.0,6.9,5.9,5.3,6.3,8.0,19.5,16.1,13.2,5.4,3.9,5.7,2.7,1.2,172.0,6.5,43279.0,649267.9,5.1,143.03534303534303,43.75332147230759,56.24667852769242
2013,Santa Clarita,4.8,6.1,18.3,27.4,9.2,22.7,11.6,179582.0,6.0,7.2,7.1,7.3,7.2,12.8,12.2,15.6,7.3,5.7,7.5,2.6,1.6,276.0,10.9,59940.0,376013.9,8.1,153.6902362152109,68.62529195862528,31.37470804137471
2013,Santa Maria,28.6,14.2,16.8,23.1,8.4,7.0,2.0,102205.0,8.5,9.5,9.9,8.1,9.1,14.7,11.8,11.5,4.8,3.2,4.1,3.3,1.7,490.0,5.1,27198.0,248816.0,17.3,479.4285993835918,51.76115890874329,48.23884109125671
2013,Santa Monica,2.2,3.0,8.8,14.8,5.5,36.0,29.8,92484.0,6.5,3.3,3.1,3.0,5.3,19.5,17.2,13.5,6.0,4.9,8.4,6.9,2.5,324.0,7.8,48280.0,930389.8,5.4,350.3308680420397,23.35956917978459,76.64043082021541
2013,Santa Rosa,7.1,6.7,18.4,27.6,9.5,18.8,11.8,171996.0,5.8,5.8,6.5,6.8,5.6,15.1,12.5,13.6,7.2,5.9,8.1,4.5,2.6,541.0,8.8,64997.0,358409.9,9.6,314.5421986557827,51.536224748834556,48.46377525116544
2013,Simi Valley,3.9,5.7,23.2,26.3,10.5,19.5,11.0,126177.0,5.4,6.3,6.9,6.2,6.2,10.8,14.2,15.7,7.0,6.3,9.3,3.4,2.2,132.0,6.4,42958.0,422174.1,3.7,104.61494567155663,72.71288235020252,27.287117649797477
2013,South Gate,33.0,17.4,23.9,16.0,2.8,5.0,1.9,95664.0,6.6,6.7,7.6,8.3,8.8,15.9,14.4,12.9,5.8,3.6,5.2,3.4,0.7,496.0,11.9,23076.0,267116.1,17.2,518.4813513965546,50.940370948171264,49.05962905182874
2013,South San Francisco,7.7,4.4,24.8,22.3,12.4,21.5,6.9,66174.0,7.0,5.7,6.9,4.6,7.0,13.5,13.4,14.3,6.9,6.8,8.4,3.2,2.3,118.0,9.4,19958.0,567063.7,5.6,178.31776830779458,61.83485319170258,38.16514680829742
2013,Stockton,15.3,11.0,23.5,24.8,9.0,11.1,5.1,298115.0,8.1,7.5,8.3,7.6,8.4,13.8,12.4,11.2,5.7,4.8,6.9,3.4,1.7,3622.0,15.4,90883.0,147426.1,23.0,1214.9673783606997,47.270666681337545,52.729333318662455
2013,Sunnyvale,3.1,4.8,12.4,14.7,5.4,32.0,27.6,147559.0,8.2,5.0,4.3,4.7,5.3,19.7,15.1,12.8,5.9,4.8,7.7,4.4,2.1,144.0,6.5,56034.0,806861.8,4.9,97.5880834107035,46.8715422779027,53.1284577220973
2013,Temecula,2.7,5.1,22.4,29.5,11.7,19.3,9.4,106783.0,6.3,6.9,8.2,11.8,7.3,9.6,15.3,15.0,6.6,3.4,5.7,3.0,0.9,91.0,9.0,31802.0,329403.8,5.6,85.21955742018861,63.17527199547198,36.82472800452802
2013,Thousand Oaks,3.8,3.7,14.4,20.0,7.3,28.5,22.4,128739.0,4.1,6.7,6.7,7.4,6.5,9.7,11.4,16.6,8.6,6.4,8.3,4.8,2.9,139.0,8.4,46716.0,552030.2,4.7,107.97038970319795,69.43873619316723,30.561263806832777
2013,Torrance,2.8,4.2,16.1,22.3,9.5,29.4,15.7,147485.0,5.0,5.7,6.2,5.5,6.3,10.5,13.2,18.9,7.0,5.2,8.1,5.3,2.9,187.0,7.5,56789.0,589298.4,6.2,126.79255517510255,54.14604941097748,45.853950589022524
2013,Tracy,8.4,7.1,23.8,29.6,10.4,16.8,3.8,84683.0,8.1,8.8,10.0,8.6,7.2,13.7,14.0,14.8,5.1,3.5,4.1,1.3,0.9,152.0,10.3,25150.0,312239.7,6.3,179.49293246578415,59.08946322067594,40.91053677932406
2013,Turlock,11.2,8.3,30.2,23.5,5.3,13.2,8.2,70358.0,7.2,7.6,6.8,9.3,6.5,14.2,14.7,10.6,5.2,5.5,6.9,3.1,2.4,310.0,14.0,23333.0,194571.3,15.4,440.60376929418123,49.20927441820597,50.79072558179403
2013,Tustin,7.6,6.9,18.5,21.7,6.2,23.0,16.1,78326.0,7.4,7.4,6.9,5.9,6.3,17.4,14.0,14.7,5.6,4.8,4.6,3.2,1.8,100.0,6.7,25415.0,487195.5,7.8,127.67152669611623,48.62089317332284,51.37910682667716
2013,Union City,6.3,5.7,28.6,20.0,5.7,24.2,9.4,72540.0,6.7,6.9,4.7,5.8,6.4,16.8,13.6,12.2,6.6,6.6,7.7,5.2,0.8,218.0,8.1,20006.0,488451.1,5.5,300.5238489109457,61.1666500049985,38.8333499950015
2013,Upland,2.7,5.6,25.4,24.3,10.7,20.8,10.5,75420.0,7.1,5.7,6.0,6.7,7.9,14.3,11.9,15.1,6.3,5.5,8.1,3.2,2.4,163.0,6.9,27452.0,378215.6,11.1,216.12304428533542,57.121521200641126,42.87847879935888
2013,Vallejo,6.7,6.5,24.2,29.4,9.9,16.6,6.8,118855.0,5.8,3.7,5.4,6.4,6.7,13.8,12.6,15.3,8.7,7.4,8.2,3.8,2.3,1019.0,14.8,41895.0,186822.6,12.2,857.3471877497791,59.11445279866332,40.88554720133668
2013,Victorville,8.1,11.3,33.3,28.5,9.0,5.0,4.8,121080.0,8.7,10.5,8.8,6.7,6.5,17.2,13.4,11.1,3.8,4.8,5.4,2.3,0.7,651.0,12.7,31317.0,139718.1,20.9,537.6610505450942,55.937669636299766,44.06233036370023
2013,Visalia,10.8,7.9,24.4,25.4,9.7,11.9,10.0,127758.0,9.8,6.8,8.4,7.0,7.6,14.8,12.5,12.5,4.5,4.7,7.6,2.1,1.7,500.0,11.9,42999.0,167661.4,18.6,391.3649243100236,52.79657666457359,47.2034233354264
2013,Vista,14.5,7.6,26.6,14.8,19.2,12.2,5.2,96919.0,4.9,5.2,5.7,5.8,9.0,18.2,15.8,13.9,5.9,5.1,5.3,3.4,1.7,445.0,5.3,33065.0,357677.8,13.0,459.1462974236218,48.36836534099501,51.63163465900499
2013,West Covina,7.2,8.9,25.1,22.7,9.8,21.3,4.9,107741.0,5.0,6.1,7.4,6.2,8.8,15.1,11.1,14.1,8.4,5.6,6.0,4.4,1.9,231.0,13.2,30801.0,372442.2,6.4,214.40305918823844,63.7901366838739,36.2098633161261
2013,Westminster,13.3,11.1,21.9,22.7,9.2,16.4,5.4,91750.0,5.1,5.7,7.4,6.8,5.8,13.1,14.4,14.1,5.7,5.3,7.8,6.3,2.6,283.0,8.7,27154.0,459432.0,17.9,308.44686648501363,53.44332326729027,46.556676732709725
2013,Whittier,6.8,9.4,23.3,24.2,11.6,16.2,8.6,86618.0,7.7,7.2,5.6,7.9,7.8,12.6,13.6,13.5,6.1,5.1,5.6,4.3,3.1,223.0,7.2,27299.0,355211.3,12.4,257.45226165462145,59.243928349023776,40.756071650976224
2013,Yuba City,9.5,7.5,28.3,26.8,11.7,11.8,4.4,65410.0,7.9,8.5,6.7,7.1,8.0,12.4,13.4,12.5,6.2,5.1,7.6,3.1,1.6,174.0,14.6,20950.0,175069.4,17.8,266.014370891301,53.67064439140812,46.32935560859189
